"","participant","exp","language","step_cont","response","l1","l2","step_std"
"36407","5f00962ef7b0241ae371d912","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36408","5f00962ef7b0241ae371d912","stops","english",20,0,"Spanish","English",0.615308448067646
"36409","5f00962ef7b0241ae371d912","stops","english",30,1,"Spanish","English",1.09511644053996
"36410","5f00962ef7b0241ae371d912","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36411","5f00962ef7b0241ae371d912","stops","english",45,0,"Spanish","English",1.81482842924842
"36412","5f00962ef7b0241ae371d912","stops","english",30,1,"Spanish","English",1.09511644053996
"36413","5f00962ef7b0241ae371d912","stops","english",20,1,"Spanish","English",0.615308448067646
"36414","5f00962ef7b0241ae371d912","stops","english",5,1,"Spanish","English",-0.104403540640822
"36415","5f00962ef7b0241ae371d912","stops","english",25,1,"Spanish","English",0.855212444303801
"36416","5f00962ef7b0241ae371d912","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36417","5f00962ef7b0241ae371d912","stops","english",-5,0,"Spanish","English",-0.584211533113133
"36418","5f00962ef7b0241ae371d912","stops","english",50,0,"Spanish","English",2.05473242548458
"36419","5f00962ef7b0241ae371d912","stops","english",10,1,"Spanish","English",0.135500455595334
"36420","5f00962ef7b0241ae371d912","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36421","5f00962ef7b0241ae371d912","stops","english",35,0,"Spanish","English",1.33502043677611
"36422","5f00962ef7b0241ae371d912","stops","english",15,0,"Spanish","English",0.37540445183149
"36423","5f00962ef7b0241ae371d912","stops","english",-15,1,"Spanish","English",-1.06401952558544
"36424","5f00962ef7b0241ae371d912","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36425","5f00962ef7b0241ae371d912","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36426","5f00962ef7b0241ae371d912","stops","english",40,0,"Spanish","English",1.57492443301227
"36427","5f3050933b5a04118e4a4f73","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36428","5f3050933b5a04118e4a4f73","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36429","5f3050933b5a04118e4a4f73","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36430","5f3050933b5a04118e4a4f73","vowels","english",9,1,"Spanish","English",0.087519656348103
"36431","5f3050933b5a04118e4a4f73","vowels","english",11,1,"Spanish","English",0.183481254842565
"36432","5f3050933b5a04118e4a4f73","vowels","english",5,1,"Spanish","English",-0.104403540640822
"36433","5f3050933b5a04118e4a4f73","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36434","5f3050933b5a04118e4a4f73","vowels","english",10,1,"Spanish","English",0.135500455595334
"36435","5f3050933b5a04118e4a4f73","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36436","5f3050933b5a04118e4a4f73","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36437","5f3050933b5a04118e4a4f73","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36438","5f3050933b5a04118e4a4f73","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36439","5f3050933b5a04118e4a4f73","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36440","5f3050933b5a04118e4a4f73","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36441","5f3050933b5a04118e4a4f73","vowels","english",9,1,"Spanish","English",0.087519656348103
"36442","5f3050933b5a04118e4a4f73","vowels","english",10,1,"Spanish","English",0.135500455595334
"36443","5f3050933b5a04118e4a4f73","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36444","5f3050933b5a04118e4a4f73","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36445","5f3050933b5a04118e4a4f73","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36446","5f3050933b5a04118e4a4f73","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36447","5f3050933b5a04118e4a4f73","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36448","5f3050933b5a04118e4a4f73","vowels","english",11,1,"Spanish","English",0.183481254842565
"36449","5f3050933b5a04118e4a4f73","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36450","5f3050933b5a04118e4a4f73","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36451","5f3050933b5a04118e4a4f73","vowels","english",11,1,"Spanish","English",0.183481254842565
"36452","5f3050933b5a04118e4a4f73","vowels","english",10,1,"Spanish","English",0.135500455595334
"36453","5f3050933b5a04118e4a4f73","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36454","5f3050933b5a04118e4a4f73","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36455","5f3050933b5a04118e4a4f73","vowels","english",9,1,"Spanish","English",0.087519656348103
"36456","5f3050933b5a04118e4a4f73","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"36457","5f3050933b5a04118e4a4f73","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36458","5f3050933b5a04118e4a4f73","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36459","5f3050933b5a04118e4a4f73","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36460","5f3050933b5a04118e4a4f73","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36461","5f3050933b5a04118e4a4f73","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36462","5f3050933b5a04118e4a4f73","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36463","5f3050933b5a04118e4a4f73","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36464","5f3050933b5a04118e4a4f73","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36465","5f3050933b5a04118e4a4f73","vowels","english",9,1,"Spanish","English",0.087519656348103
"36466","5f3050933b5a04118e4a4f73","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36467","5f3050933b5a04118e4a4f73","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36468","5f3050933b5a04118e4a4f73","vowels","english",10,1,"Spanish","English",0.135500455595334
"36469","5f3050933b5a04118e4a4f73","vowels","english",11,1,"Spanish","English",0.183481254842565
"36470","5f3050933b5a04118e4a4f73","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36471","5f3050933b5a04118e4a4f73","vowels","english",9,1,"Spanish","English",0.087519656348103
"36472","5f3050933b5a04118e4a4f73","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"36473","5f3050933b5a04118e4a4f73","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36474","5f3050933b5a04118e4a4f73","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36475","5f3050933b5a04118e4a4f73","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36476","5f3050933b5a04118e4a4f73","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36477","5f3050933b5a04118e4a4f73","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36478","5f3050933b5a04118e4a4f73","vowels","english",10,1,"Spanish","English",0.135500455595334
"36479","5f3050933b5a04118e4a4f73","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36480","5f3050933b5a04118e4a4f73","vowels","english",11,1,"Spanish","English",0.183481254842565
"36481","5f3050933b5a04118e4a4f73","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36482","5f3050933b5a04118e4a4f73","stops","english",10,1,"Spanish","English",0.135500455595334
"36483","5f3050933b5a04118e4a4f73","stops","english",5,1,"Spanish","English",-0.104403540640822
"36484","5f3050933b5a04118e4a4f73","stops","english",20,1,"Spanish","English",0.615308448067646
"36485","5f3050933b5a04118e4a4f73","stops","english",50,1,"Spanish","English",2.05473242548458
"36486","5f3050933b5a04118e4a4f73","stops","english",25,1,"Spanish","English",0.855212444303801
"36487","5f3050933b5a04118e4a4f73","stops","english",40,1,"Spanish","English",1.57492443301227
"36488","5f3050933b5a04118e4a4f73","stops","english",-20,1,"Spanish","English",-1.3039235218216
"36489","5f3050933b5a04118e4a4f73","stops","english",30,1,"Spanish","English",1.09511644053996
"36490","5f3050933b5a04118e4a4f73","stops","english",-10,1,"Spanish","English",-0.824115529349289
"36491","5f3050933b5a04118e4a4f73","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36492","5f3050933b5a04118e4a4f73","stops","english",35,1,"Spanish","English",1.33502043677611
"36493","5f3050933b5a04118e4a4f73","stops","english",-5,1,"Spanish","English",-0.584211533113133
"36494","5f3050933b5a04118e4a4f73","stops","english",45,0,"Spanish","English",1.81482842924842
"36495","5f3050933b5a04118e4a4f73","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36496","5f3050933b5a04118e4a4f73","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36497","5f3050933b5a04118e4a4f73","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36498","5f3050933b5a04118e4a4f73","stops","english",15,1,"Spanish","English",0.37540445183149
"36499","5f3050933b5a04118e4a4f73","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36500","5f3050933b5a04118e4a4f73","stops","english",25,1,"Spanish","English",0.855212444303801
"36501","5f3050933b5a04118e4a4f73","stops","english",30,1,"Spanish","English",1.09511644053996
"36502","5f3050933b5a04118e4a4f73","stops","english",20,1,"Spanish","English",0.615308448067646
"36503","5f3050933b5a04118e4a4f73","stops","english",15,1,"Spanish","English",0.37540445183149
"36504","5f3050933b5a04118e4a4f73","stops","english",40,1,"Spanish","English",1.57492443301227
"36505","5f3050933b5a04118e4a4f73","stops","english",-5,1,"Spanish","English",-0.584211533113133
"36506","5f3050933b5a04118e4a4f73","stops","english",5,1,"Spanish","English",-0.104403540640822
"36507","5f3050933b5a04118e4a4f73","stops","english",-20,1,"Spanish","English",-1.3039235218216
"36508","5f3050933b5a04118e4a4f73","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36509","5f3050933b5a04118e4a4f73","stops","english",35,1,"Spanish","English",1.33502043677611
"36510","5f3050933b5a04118e4a4f73","stops","english",45,1,"Spanish","English",1.81482842924842
"36511","5f3050933b5a04118e4a4f73","stops","english",50,1,"Spanish","English",2.05473242548458
"36512","5f3050933b5a04118e4a4f73","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36513","5f3050933b5a04118e4a4f73","stops","english",10,1,"Spanish","English",0.135500455595334
"36514","5f3050933b5a04118e4a4f73","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36515","5f3050933b5a04118e4a4f73","stops","english",-10,1,"Spanish","English",-0.824115529349289
"36516","5f3050933b5a04118e4a4f73","stops","english",5,1,"Spanish","English",-0.104403540640822
"36517","5f3050933b5a04118e4a4f73","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36518","5f3050933b5a04118e4a4f73","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36519","5f3050933b5a04118e4a4f73","stops","english",15,1,"Spanish","English",0.37540445183149
"36520","5f3050933b5a04118e4a4f73","stops","english",35,1,"Spanish","English",1.33502043677611
"36521","5f3050933b5a04118e4a4f73","stops","english",40,1,"Spanish","English",1.57492443301227
"36522","5f3050933b5a04118e4a4f73","stops","english",-5,1,"Spanish","English",-0.584211533113133
"36523","5f3050933b5a04118e4a4f73","stops","english",50,1,"Spanish","English",2.05473242548458
"36524","5f3050933b5a04118e4a4f73","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36525","5f3050933b5a04118e4a4f73","stops","english",20,1,"Spanish","English",0.615308448067646
"36526","5f3050933b5a04118e4a4f73","stops","english",25,1,"Spanish","English",0.855212444303801
"36527","5f3050933b5a04118e4a4f73","stops","english",10,1,"Spanish","English",0.135500455595334
"36528","5f3050933b5a04118e4a4f73","stops","english",45,1,"Spanish","English",1.81482842924842
"36529","5f3050933b5a04118e4a4f73","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36530","5f3050933b5a04118e4a4f73","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36531","5f3050933b5a04118e4a4f73","stops","english",30,1,"Spanish","English",1.09511644053996
"36532","5f3050933b5a04118e4a4f73","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36533","5f3050933b5a04118e4a4f73","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36534","5f3050933b5a04118e4a4f73","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36535","5f3050933b5a04118e4a4f73","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36536","5f3050933b5a04118e4a4f73","stops","english",30,1,"Spanish","English",1.09511644053996
"36537","5f3050933b5a04118e4a4f73","stops","english",45,1,"Spanish","English",1.81482842924842
"36538","5f3050933b5a04118e4a4f73","stops","english",-5,0,"Spanish","English",-0.584211533113133
"36539","5f3050933b5a04118e4a4f73","stops","english",35,1,"Spanish","English",1.33502043677611
"36540","5f3050933b5a04118e4a4f73","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36541","5f3050933b5a04118e4a4f73","stops","english",10,1,"Spanish","English",0.135500455595334
"36542","5f3050933b5a04118e4a4f73","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36543","5f3050933b5a04118e4a4f73","stops","english",25,1,"Spanish","English",0.855212444303801
"36544","5f3050933b5a04118e4a4f73","stops","english",20,1,"Spanish","English",0.615308448067646
"36545","5f3050933b5a04118e4a4f73","stops","english",50,1,"Spanish","English",2.05473242548458
"36546","5f3050933b5a04118e4a4f73","stops","english",40,1,"Spanish","English",1.57492443301227
"36547","5f3050933b5a04118e4a4f73","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36548","5f3050933b5a04118e4a4f73","stops","english",15,1,"Spanish","English",0.37540445183149
"36549","5f3050933b5a04118e4a4f73","stops","english",5,1,"Spanish","English",-0.104403540640822
"36550","5f3050933b5a04118e4a4f73","stops","english",25,1,"Spanish","English",0.855212444303801
"36551","5f3050933b5a04118e4a4f73","stops","english",30,1,"Spanish","English",1.09511644053996
"36552","5f3050933b5a04118e4a4f73","stops","english",45,1,"Spanish","English",1.81482842924842
"36553","5f3050933b5a04118e4a4f73","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36554","5f3050933b5a04118e4a4f73","stops","english",-5,1,"Spanish","English",-0.584211533113133
"36555","5f3050933b5a04118e4a4f73","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36556","5f3050933b5a04118e4a4f73","stops","english",50,1,"Spanish","English",2.05473242548458
"36557","5f3050933b5a04118e4a4f73","stops","english",40,1,"Spanish","English",1.57492443301227
"36558","5f3050933b5a04118e4a4f73","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36559","5f3050933b5a04118e4a4f73","stops","english",10,1,"Spanish","English",0.135500455595334
"36560","5f3050933b5a04118e4a4f73","stops","english",5,1,"Spanish","English",-0.104403540640822
"36561","5f3050933b5a04118e4a4f73","stops","english",20,1,"Spanish","English",0.615308448067646
"36562","5f3050933b5a04118e4a4f73","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36563","5f3050933b5a04118e4a4f73","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36564","5f3050933b5a04118e4a4f73","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36565","5f3050933b5a04118e4a4f73","stops","english",15,1,"Spanish","English",0.37540445183149
"36566","5f3050933b5a04118e4a4f73","stops","english",35,1,"Spanish","English",1.33502043677611
"36567","5f6916f985575a0f22ec8f69","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36568","5f6916f985575a0f22ec8f69","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36569","5f6916f985575a0f22ec8f69","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36570","5f6916f985575a0f22ec8f69","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36571","5f6916f985575a0f22ec8f69","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36572","5f6916f985575a0f22ec8f69","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36573","5f6916f985575a0f22ec8f69","vowels","english",10,1,"Spanish","English",0.135500455595334
"36574","5f6916f985575a0f22ec8f69","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36575","5f6916f985575a0f22ec8f69","vowels","english",11,1,"Spanish","English",0.183481254842565
"36576","5f6916f985575a0f22ec8f69","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"36577","5f6916f985575a0f22ec8f69","vowels","english",9,0,"Spanish","English",0.087519656348103
"36578","5f6916f985575a0f22ec8f69","vowels","english",10,1,"Spanish","English",0.135500455595334
"36579","5f6916f985575a0f22ec8f69","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36580","5f6916f985575a0f22ec8f69","vowels","english",1,0,"Spanish","English",-0.296326737629746
